step,timestamp,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
12,2026-08-01 12:00:00,TRANSFER,133.82,C700899339,165849.1,165715.28,C286466847,8769.15,8902.97,0,0
12,2026-08-01 12:00:00,CASH_IN,2798.97,C170870420,319637.46,322436.43,C388217706,129202.98,126404.01,0,0
12,2026-08-01 12:00:00,PAYMENT,421.54,C955348878,72327.49,71905.95,M380293472,123111.67,123533.21,0,0
12,2026-08-01 12:00:00,PAYMENT,53629.39,C744794635,313266.64,259637.25,M806507742,47691.38,101320.77,0,0
12,2026-08-01 12:00:00,CASH_OUT,5505.45,C997077077,200108.82,194603.37,C749095136,79725.78,85231.23,0,0
12,2026-08-01 12:00:00,DEBIT,1732.45,C386440038,188126.47,186394.02,C785251837,76855.45,78587.9,0,0
12,2026-08-01 12:00:00,PAYMENT,354.09,C940078441,146066.69,145712.6,M620904055,26618.87,26972.96,0,0
12,2026-08-01 12:00:00,CASH_IN,7515.42,C250573711,189105.6,196621.02,C518030778,21851.09,14335.67,0,0
12,2026-08-01 12:00:00,TRANSFER,14.74,C652958496,281249.94,281235.2,C848999955,126640.18,126654.92,0,0
12,2026-08-01 12:00:00,CASH_OUT,3348.16,C760135540,172535.82,169187.66,C916702308,130103.72,133451.88,0,0
13,2026-08-01 13:00:00,TRANSFER,4096.26,C643492266,271719.93,267623.67,C353238052,108776.96,112873.22,0,0
13,2026-08-01 13:00:00,PAYMENT,3729.84,C768166448,146114.58,142384.74,M705406759,10914.83,14644.67,0,0
13,2026-08-01 13:00:00,DEBIT,6913.82,C203692621,64422.11,57508.29,C745611638,136371.33,143285.15,0,0
13,2026-08-01 13:00:00,CASH_IN,737.19,C818937835,145424.6,146161.79,C787449655,147112.91,146375.72,0,0
13,2026-08-01 13:00:00,TRANSFER,4359.23,C800897679,253308.76,248949.53,C257660941,116342.09,120701.32,0,0
13,2026-08-01 13:00:00,PAYMENT,623.94,C916688295,298187.27,297563.33,M386261451,53011.9,53635.84,0,0
13,2026-08-01 13:00:00,PAYMENT,483.85,C640744642,270183.01,269699.16,M846536281,60866.22,61350.07,0,0
13,2026-08-01 13:00:00,TRANSFER,351.63,C179364970,131371.77,131020.14,C564058401,130445.51,130797.14,0,0
13,2026-08-01 13:00:00,PAYMENT,1213.13,C882711741,202912.52,201699.39,M650439429,42027.92,43241.05,0,0
13,2026-08-01 13:00:00,TRANSFER,10704.57,C633494617,126478.21,115773.64,C767058733,21278.64,31983.21,0,0
13,2026-08-01 13:00:00,PAYMENT,28121.78,C744227406,246721.77,218599.99,M426579916,123420.64,151542.42,0,0
13,2026-08-01 13:00:00,CASH_OUT,1178.01,C930904163,153040.04,151862.03,C473329526,28999.88,30177.89,0,0
13,2026-08-01 13:00:00,PAYMENT,649.23,C339436954,267810.63,267161.4,M124373653,136094.97,136744.2,0,0
13,2026-08-01 13:00:00,TRANSFER,15175.24,C136109039,4972.26,0.0,C345604706,89352.32,104527.56,0,0
13,2026-08-01 13:00:00,TRANSFER,3622.3,C225911669,119383.66,115761.36,C685188502,83305.48,86927.78,0,0
13,2026-08-01 13:00:00,CASH_OUT,1899.09,C571275390,307438.75,305539.66,C460237169,116362.4,118261.49,0,0
13,2026-08-01 13:00:00,TRANSFER,313.2,C436494672,113578.94,113265.74,C875448127,2469.79,2782.99,0,0
13,2026-08-01 13:00:00,PAYMENT,17872.21,C883582093,138470.15,120597.94,M488014687,107030.85,124903.06,0,0
13,2026-08-01 13:00:00,CASH_OUT,2105.43,C595362497,276860.68,274755.25,C499512747,89774.09,91879.52,0,0
13,2026-08-01 13:00:00,DEBIT,1813.5,C660892926,33568.22,31754.72,C917292867,78567.1,80380.6,0,0
13,2026-08-01 13:00:00,CASH_OUT,4306.33,C478891162,109506.44,105200.11,C561955388,32598.92,36905.25,0,0
13,2026-08-01 13:00:00,CASH_IN,1877.51,C604730933,271176.35,273053.86,C535915339,124415.17,122537.66,0,0
13,2026-08-01 13:00:00,CASH_OUT,19142.76,C551301358,334977.61,315834.85,C869150519,37597.55,56740.31,0,0
13,2026-08-01 13:00:00,CASH_OUT,9130.99,C926623931,274101.31,264970.32,C489894834,73465.93,82596.92,0,0
13,2026-08-01 13:00:00,PAYMENT,741.47,C856683431,60758.15,60016.68,M286994750,23712.05,24453.52,0,0
13,2026-08-01 13:00:00,TRANSFER,2082.75,C229718956,292339.21,290256.46,C864378342,146056.53,148139.28,0,0
13,2026-08-01 13:00:00,TRANSFER,713.63,C731749986,166783.37,166069.74,C360636445,29179.93,29893.56,0,0
13,2026-08-01 13:00:00,PAYMENT,37164.79,C667018201,274160.41,236995.62,M851006194,120482.76,157647.55,0,0
13,2026-08-01 13:00:00,TRANSFER,573.72,C932138467,84154.42,83580.7,C174189783,39461.89,40035.61,0,0
14,2026-08-01 14:00:00,PAYMENT,1499.51,C370969795,119725.84,118226.33,M107678870,38406.49,39906.0,0,0
14,2026-08-01 14:00:00,CASH_OUT,3241.61,C799932385,315622.23,312380.62,C282072832,63256.56,66498.17,0,0
14,2026-08-01 14:00:00,TRANSFER,4065.86,C304153845,318824.52,314758.66,C675485487,126877.14,130943.0,0,0
14,2026-08-01 14:00:00,TRANSFER,5325.52,C132053436,100168.86,94843.34,C916172931,103133.61,108459.13,0,0
14,2026-08-01 14:00:00,CASH_IN,6517.94,C996044224,29701.46,36219.4,C765057142,130745.23,124227.29,0,0
14,2026-08-01 14:00:00,TRANSFER,5483.44,C727307528,325190.72,319707.28,C186063259,7081.85,12565.29,0,0
14,2026-08-01 14:00:00,TRANSFER,909.37,C238523210,105491.22,104581.85,C629983659,143353.91,144263.28,0,0
14,2026-08-01 14:00:00,PAYMENT,759.33,C722555983,42481.72,41722.39,M416625132,11570.53,12329.86,0,0
14,2026-08-01 14:00:00,DEBIT,1927.09,C512797788,122165.85,120238.76,C296707444,108159.81,110086.9,0,0
14,2026-08-01 14:00:00,TRANSFER,752.91,C546564494,99058.66,98305.75,C960507970,31075.97,31828.88,0,0
14,2026-08-01 14:00:00,CASH_OUT,636.22,C601946170,28654.64,28018.42,C967426543,126126.73,126762.95,0,0
14,2026-08-01 14:00:00,PAYMENT,925.48,C542235366,344316.85,343391.37,M238085992,129354.25,130279.73,0,0
14,2026-08-01 14:00:00,TRANSFER,52235.17,C356239809,103172.89,50937.72,C690905513,82687.46,134922.63,0,0
14,2026-08-01 14:00:00,PAYMENT,21382.98,C205720329,95696.62,74313.64,M374532112,60430.61,81813.59,0,0
14,2026-08-01 14:00:00,CASH_OUT,1238.13,C236990128,147265.72,146027.59,C221938340,119005.68,120243.81,0,0
14,2026-08-01 14:00:00,DEBIT,71.26,C153337226,145480.2,145408.94,C151521451,131104.7,131175.96,0,0
14,2026-08-01 14:00:00,CASH_OUT,708.12,C558204438,152122.73,151414.61,C253060374,110738.95,111447.07,0,0
14,2026-08-01 14:00:00,CASH_OUT,7396.11,C226067477,317367.17,309971.06,C675065300,136037.51,143433.62,0,0
14,2026-08-01 14:00:00,TRANSFER,152.69,C917455026,21552.62,21399.93,C460591019,93979.74,94132.43,0,0
14,2026-08-01 14:00:00,CASH_OUT,4756.18,C513791273,329604.94,324848.76,C276737438,100570.79,105326.97,0,0
14,2026-08-01 14:00:00,TRANSFER,4292.85,C913899548,233239.21,228946.36,C668292939,85779.29,90072.14,0,0
14,2026-08-01 14:00:00,CASH_OUT,1863.86,C504293548,244280.01,242416.15,C439081083,73224.34,75088.2,0,0
14,2026-08-01 14:00:00,PAYMENT,1707.47,C322361055,55669.29,53961.82,M181326988,98229.09,99936.56,0,0
15,2026-08-01 15:00:00,PAYMENT,430.25,C184533664,115529.4,115099.15,M357053152,84173.31,84603.56,0,0
15,2026-08-01 15:00:00,TRANSFER,5518.3,C805457352,18750.68,13232.38,C965598843,109686.0,115204.3,0,0
15,2026-08-01 15:00:00,TRANSFER,2973.65,C502292433,228751.12,225777.47,C216520033,140135.16,143108.81,0,0
15,2026-08-01 15:00:00,PAYMENT,842.98,C793734065,119277.27,118434.29,M500586515,55957.08,56800.06,0,0
15,2026-08-01 15:00:00,CASH_OUT,519.9,C479808111,193163.09,192643.19,C374214574,61675.26,62195.16,0,0
15,2026-08-01 15:00:00,PAYMENT,272.88,C930425685,263578.54,263305.66,M389390589,2255.04,2527.92,0,0
15,2026-08-01 15:00:00,PAYMENT,3281.18,C744596516,193960.17,190678.99,M816318912,79055.18,82336.36,0,0
15,2026-08-01 15:00:00,CASH_OUT,1313.2,C331189197,25487.49,24174.29,C285340222,19710.14,21023.34,0,0
15,2026-08-01 15:00:00,TRANSFER,1340.16,C886014037,22043.23,20703.07,C966240949,107400.11,108740.27,0,0
15,2026-08-01 15:00:00,CASH_OUT,153.73,C148125829,303571.64,303417.91,C141108093,116938.04,117091.77,0,0
15,2026-08-01 15:00:00,TRANSFER,318.48,C471293018,92121.24,91802.76,C275353941,108411.08,108729.56,0,0
15,2026-08-01 15:00:00,CASH_IN,268.41,C212743222,127092.65,127361.06,C745503537,81996.65,81728.24,0,0
15,2026-08-01 15:00:00,TRANSFER,6190.73,C798574763,76829.54,70638.81,C322795328,80132.59,86323.32,0,0
15,2026-08-01 15:00:00,PAYMENT,2384.68,C135174193,244758.89,242374.21,M116243755,96983.09,99367.77,0,0
15,2026-08-01 15:00:00,TRANSFER,1154.66,C947024437,135441.47,134286.81,C575168007,83205.12,84359.78,0,0
15,2026-08-01 15:00:00,PAYMENT,10608.06,C301036478,159985.74,149377.68,M343034360,112543.63,123151.69,0,0
15,2026-08-01 15:00:00,CASH_IN,8460.75,C791778920,236225.1,244685.85,C621744406,134179.17,125718.42,0,0
15,2026-08-01 15:00:00,PAYMENT,10605.93,C313834367,218261.03,207655.1,M860519419,80419.42,91025.35,0,0
16,2026-08-01 16:00:00,TRANSFER,1232.49,C556954552,271133.26,269900.77,C888388051,16551.24,17783.73,0,0
16,2026-08-01 16:00:00,PAYMENT,193.11,C537063297,262212.73,262019.62,M475573409,19654.93,19848.04,0,0
16,2026-08-01 16:00:00,DEBIT,27738.56,C890785700,154243.13,126504.57,C472893199,56387.77,84126.33,0,0
16,2026-08-01 16:00:00,PAYMENT,4187.79,C313099100,67553.23,63365.44,M928779766,74443.91,78631.7,0,0
16,2026-08-01 16:00:00,CASH_IN,4328.81,C126848534,78515.28,82844.09,C750049020,33757.56,29428.75,0,0
16,2026-08-01 16:00:00,PAYMENT,5336.51,C663687124,247504.99,242168.48,M641983421,67912.53,73249.04,0,0
16,2026-08-01 16:00:00,PAYMENT,150486.84,C250104716,91820.69,0.0,M857877759,20360.09,170846.93,0,0
16,2026-08-01 16:00:00,PAYMENT,1544.63,C489222720,154438.85,152894.22,M453903318,36124.5,37669.13,0,0
16,2026-08-01 16:00:00,CASH_OUT,18009.42,C609095388,38213.01,20203.59,C373484352,110093.84,128103.26,0,0
16,2026-08-01 16:00:00,DEBIT,467.12,C497820207,43229.5,42762.38,C602276045,147835.55,148302.67,0,0
16,2026-08-01 16:00:00,PAYMENT,6668.31,C272343814,87856.68,81188.37,M480417715,27930.46,34598.77,0,0
16,2026-08-01 16:00:00,PAYMENT,31371.86,C599151774,30149.2,0.0,M726592368,50864.49,82236.35,0,0
16,2026-08-01 16:00:00,CASH_OUT,1682.17,C486256830,96458.86,94776.69,C541448086,52603.0,54285.17,0,0
16,2026-08-01 16:00:00,PAYMENT,88.91,C952681644,199083.32,198994.41,M145108261,33498.91,33587.82,0,0
16,2026-08-01 16:00:00,PAYMENT,4484.29,C208624951,260796.69,256312.4,M510005415,30608.54,35092.83,0,0
16,2026-08-01 16:00:00,PAYMENT,1282.87,C641415615,11929.6,10646.73,M319593073,19754.15,21037.02,0,0
16,2026-08-01 16:00:00,PAYMENT,6985.07,C982055189,210415.57,203430.5,M955827207,136127.19,143112.26,0,0
16,2026-08-01 16:00:00,PAYMENT,862.26,C356551742,127433.66,126571.4,M152186911,97405.85,98268.11,0,0
16,2026-08-01 16:00:00,PAYMENT,82470.11,C672899407,79711.13,0.0,M214411047,43570.19,126040.3,0,0
16,2026-08-01 16:00:00,TRANSFER,2148.71,C558568987,11634.29,9485.58,C852297665,38714.17,40862.88,0,0
16,2026-08-01 16:00:00,DEBIT,6415.71,C455269035,114415.06,107999.35,C541381295,88458.47,94874.18,0,0
16,2026-08-01 16:00:00,PAYMENT,370.22,C762773862,276492.53,276122.31,M840060428,104583.36,104953.58,0,0
16,2026-08-01 16:00:00,CASH_OUT,280.86,C834388952,185743.0,185462.14,C698476922,37951.29,38232.15,0,0
16,2026-08-01 16:00:00,PAYMENT,232.01,C531353997,271587.74,271355.73,M978337050,52074.43,52306.44,0,0
16,2026-08-01 16:00:00,CASH_OUT,234.47,C130882801,144618.35,144383.88,C890120109,43591.85,43826.32,0,0
17,2026-08-01 17:00:00,PAYMENT,5358.69,C712957780,295217.37,289858.68,M695126854,13156.25,18514.94,0,0
17,2026-08-01 17:00:00,CASH_OUT,693.96,C822504082,53048.86,52354.9,C793346306,57979.27,58673.23,0,0
17,2026-08-01 17:00:00,PAYMENT,241.97,C281890636,287101.77,286859.8,M970855508,80041.68,80283.65,0,0
17,2026-08-01 17:00:00,DEBIT,598.06,C427181027,166862.1,166264.04,C986103356,98304.94,98903.0,0,0
17,2026-08-01 17:00:00,PAYMENT,5578.75,C184907597,261228.28,255649.53,M369284423,62510.5,68089.25,0,0
17,2026-08-01 17:00:00,TRANSFER,5360.61,C122474913,84527.54,79166.93,C122482880,147505.52,152866.13,0,0
17,2026-08-01 17:00:00,CASH_IN,8916.01,C846824273,170411.87,179327.88,C967913872,93875.65,84959.64,0,0
17,2026-08-01 17:00:00,TRANSFER,1157.35,C255891927,256610.9,255453.55,C583106201,132987.68,134145.03,0,0
17,2026-08-01 17:00:00,TRANSFER,44157.02,C505442013,169572.45,125415.43,C304014876,137398.16,181555.18,0,0
17,2026-08-01 17:00:00,CASH_IN,10216.01,C533095218,160606.7,170822.71,C907512135,123209.9,112993.89,0,0
17,2026-08-01 17:00:00,PAYMENT,281.26,C467022994,283826.06,283544.8,M132647077,40497.84,40779.1,0,0
17,2026-08-01 17:00:00,PAYMENT,6635.41,C865822627,57240.98,50605.57,M210550194,64691.57,71326.98,0,0
17,2026-08-01 17:00:00,CASH_IN,1869.17,C343376852,166548.04,168417.21,C715519274,57.77,0.0,0,0
17,2026-08-01 17:00:00,PAYMENT,1393.36,C850714578,287919.92,286526.56,M954271175,67711.03,69104.39,0,0
17,2026-08-01 17:00:00,DEBIT,1841.74,C100161653,295916.09,294074.35,C703286279,44062.91,45904.65,0,0
17,2026-08-01 17:00:00,PAYMENT,627.95,C883825570,41836.57,41208.62,M824988312,16784.41,17412.36,0,0
17,2026-08-01 17:00:00,CASH_OUT,9090.13,C575678014,297628.44,288538.31,C674766313,125788.18,134878.31,0,0
17,2026-08-01 17:00:00,TRANSFER,721.82,C241215591,4747.62,4025.8,C132354665,101017.03,101738.85,0,0
17,2026-08-01 17:00:00,CASH_IN,742.85,C602722947,299517.79,300260.64,C881153781,149865.53,149122.68,0,0
17,2026-08-01 17:00:00,TRANSFER,6106.62,C201044228,93036.53,86929.91,C488633723,74758.27,80864.89,0,0
17,2026-08-01 17:00:00,PAYMENT,58270.31,C641411562,202569.92,144299.61,M560482870,49605.92,107876.23,0,0
17,2026-08-01 17:00:00,CASH_OUT,821.41,C585228918,3865.44,3044.03,C300042668,39571.71,40393.12,0,0
17,2026-08-01 17:00:00,PAYMENT,251.06,C410216978,256156.7,255905.64,M157879002,65304.16,65555.22,0,0
17,2026-08-01 17:00:00,CASH_OUT,11205.92,C848889458,151330.76,140124.84,C706287061,46480.83,57686.75,0,0
18,2026-08-01 18:00:00,DEBIT,2475.23,C810570896,296107.14,293631.91,C420346946,148613.78,151089.01,0,0
18,2026-08-01 18:00:00,TRANSFER,4044.03,C353062945,194654.24,190610.21,C414383160,27419.09,31463.12,0,0
18,2026-08-01 18:00:00,CASH_OUT,1915.13,C713770771,292212.56,290297.43,C358833968,2869.45,4784.58,0,0
18,2026-08-01 18:00:00,PAYMENT,4678.91,C764560539,214276.78,209597.87,M198546932,19499.92,24178.83,0,0
18,2026-08-01 18:00:00,TRANSFER,3241.41,C541590600,261181.46,257940.05,C150783285,133729.85,136971.26,0,0
18,2026-08-01 18:00:00,TRANSFER,787.48,C237356994,261917.8,261130.32,C350470318,104087.89,104875.37,0,0
18,2026-08-01 18:00:00,CASH_OUT,5580.87,C891704969,86707.33,81126.46,C182181823,117595.83,123176.7,0,0
18,2026-08-01 18:00:00,PAYMENT,4029.52,C929110932,202249.1,198219.58,M878544229,48070.74,52100.26,0,0
18,2026-08-01 18:00:00,CASH_OUT,1003.33,C975163624,305915.23,304911.9,C769939184,93405.53,94408.86,0,0
18,2026-08-01 18:00:00,PAYMENT,1375.83,C414656771,307667.33,306291.5,M804025111,106184.8,107560.63,0,0
18,2026-08-01 18:00:00,CASH_OUT,519.19,C686299925,134955.32,134436.13,C626088765,48962.42,49481.61,0,0
18,2026-08-01 18:00:00,PAYMENT,3790.83,C446402630,114050.49,110259.66,M737101856,108679.15,112469.98,0,0
18,2026-08-01 18:00:00,DEBIT,3857.68,C343074571,229061.64,225203.96,C291175266,94448.81,98306.49,0,0
19,2026-08-01 19:00:00,PAYMENT,1704.36,C654610570,272583.78,270879.42,M748762151,44435.25,46139.61,0,0
19,2026-08-01 19:00:00,TRANSFER,297.37,C286616213,12896.37,12599.0,C666775964,7928.38,8225.75,0,0
19,2026-08-01 19:00:00,PAYMENT,76.09,C284984988,33154.5,33078.41,M718994695,35679.72,35755.81,0,0
19,2026-08-01 19:00:00,CASH_OUT,1253.59,C443862460,272666.83,271413.24,C179299855,92930.43,94184.02,0,0
19,2026-08-01 19:00:00,PAYMENT,2645.13,C539093564,153161.34,150516.21,M355936378,89854.6,92499.73,0,0
19,2026-08-01 19:00:00,CASH_OUT,5076.96,C742136602,233843.03,228766.07,C176026272,76147.37,81224.33,0,0
19,2026-08-01 19:00:00,PAYMENT,11080.5,C106150483,287217.04,276136.54,M945497598,37721.27,48801.77,0,0
19,2026-08-01 19:00:00,CASH_OUT,1026.09,C538312589,265002.5,263976.41,C368369546,66680.51,67706.6,0,0
19,2026-08-01 19:00:00,PAYMENT,148.84,C996274950,283496.38,283347.54,M468022832,21606.56,21755.4,0,0
19,2026-08-01 19:00:00,PAYMENT,799.82,C790591630,180101.07,179301.25,M245402988,99357.44,100157.26,0,0
19,2026-08-01 19:00:00,TRANSFER,59474.93,C766875309,55641.46,0.0,C827873623,130374.01,189848.94,0,0
19,2026-08-01 19:00:00,PAYMENT,25108.77,C598247082,165991.13,140882.36,M251300801,69552.88,94661.65,0,0
19,2026-08-01 19:00:00,PAYMENT,3591.54,C390743817,337169.33,333577.79,M433531140,31949.63,35541.17,0,0
19,2026-08-01 19:00:00,CASH_IN,911.35,C997290930,107256.01,108167.36,C262454231,124182.94,123271.59,0,0
19,2026-08-01 19:00:00,CASH_IN,1567.36,C227499778,147035.19,148602.55,C346064564,46961.91,45394.55,0,0
19,2026-08-01 19:00:00,CASH_OUT,28104.84,C393041099,268019.46,239914.62,C235169579,89095.14,117199.98,0,0
19,2026-08-01 19:00:00,PAYMENT,2535.03,C912037068,27052.7,24517.67,M560616942,11313.23,13848.26,0,0
19,2026-08-01 19:00:00,PAYMENT,988.57,C581827430,265087.99,264099.42,M352376198,107690.62,108679.19,0,0
19,2026-08-01 19:00:00,CASH_OUT,15098.2,C136855083,96337.33,81239.13,C861099230,69100.76,84198.96,0,0
19,2026-08-01 19:00:00,PAYMENT,85.14,C373013813,93930.92,93845.78,M906107101,63502.29,63587.43,0,0
19,2026-08-01 19:00:00,CASH_IN,367.38,C529063329,204056.94,204424.32,C565062399,140225.47,139858.09,0,0
19,2026-08-01 19:00:00,PAYMENT,503.74,C346480320,89722.86,89219.12,M622752581,73723.43,74227.17,0,0
19,2026-08-01 19:00:00,CASH_IN,8983.62,C117903333,224583.66,233567.28,C119839812,2512.58,0.0,0,0
19,2026-08-01 19:00:00,TRANSFER,742.12,C843746392,318143.64,317401.52,C516606798,143973.13,144715.25,0,0
19,2026-08-01 19:00:00,CASH_OUT,110.97,C673140760,141919.67,141808.7,C424475290,1831.93,1942.9,0,0
19,2026-08-01 19:00:00,PAYMENT,602.35,C958488901,330271.92,329669.57,M739995490,80380.42,80982.77,0,0
20,2026-08-01 20:00:00,DEBIT,856.05,C576652844,329820.83,328964.78,C445842229,95039.55,95895.6,0,0
20,2026-08-01 20:00:00,PAYMENT,1627.96,C200904003,73045.39,71417.43,M170444232,134172.62,135800.58,0,0
20,2026-08-01 20:00:00,CASH_OUT,2224.8,C427018777,151409.42,149184.62,C928987773,101881.87,104106.67,0,0
20,2026-08-01 20:00:00,CASH_OUT,8508.88,C276403609,346544.83,338035.95,C344538134,121669.92,130178.8,0,0
20,2026-08-01 20:00:00,PAYMENT,1102.45,C977033933,45407.57,44305.12,M333336464,115488.39,116590.84,0,0
20,2026-08-01 20:00:00,TRANSFER,716.65,C149455037,166635.95,165919.3,C689182580,32030.23,32746.88,0,0
20,2026-08-01 20:00:00,TRANSFER,1953.3,C860978655,151441.49,149488.19,C185239382,105070.21,107023.51,0,0
20,2026-08-01 20:00:00,PAYMENT,2670.74,C607117935,283593.07,280922.33,M612197933,95637.33,98308.07,0,0
20,2026-08-01 20:00:00,TRANSFER,695.82,C915646555,57148.95,56453.13,C819886950,36595.63,37291.45,0,0
20,2026-08-01 20:00:00,PAYMENT,123.53,C480015804,77917.77,77794.24,M346209838,19249.65,19373.18,0,0
20,2026-08-01 20:00:00,TRANSFER,830.64,C632568449,61855.87,61025.23,C747316956,112745.91,113576.55,0,0
20,2026-08-01 20:00:00,CASH_OUT,6585.71,C508922152,58737.14,52151.43,C677935674,145668.94,152254.65,0,0
20,2026-08-01 20:00:00,CASH_OUT,1598.83,C874365868,90596.56,88997.73,C582930092,110766.88,112365.71,0,0
20,2026-08-01 20:00:00,PAYMENT,13233.93,C558396628,185113.19,171879.26,M809161325,112417.48,125651.41,0,0
20,2026-08-01 20:00:00,DEBIT,4045.35,C806045677,247558.87,243513.52,C790564157,25005.68,29051.03,0,0
20,2026-08-01 20:00:00,DEBIT,781.91,C283261965,133418.04,132636.13,C115591548,37058.3,37840.21,0,0
20,2026-08-01 20:00:00,TRANSFER,18972.11,C853782401,156457.15,137485.04,C573807818,87864.4,106836.51,0,0
20,2026-08-01 20:00:00,TRANSFER,455.12,C659737348,277441.52,276986.4,C410522508,4714.63,5169.75,0,0
20,2026-08-01 20:00:00,TRANSFER,128.93,C693840000,184063.85,183934.92,C438167297,100188.44,100317.37,0,0
20,2026-08-01 20:00:00,CASH_OUT,3140.44,C828457903,206627.32,203486.88,C548842762,21721.69,24862.13,0,0
20,2026-08-01 20:00:00,CASH_OUT,520.84,C160368936,181531.76,181010.92,C949672431,62009.46,62530.3,0,0
20,2026-08-01 20:00:00,PAYMENT,1656.3,C380543384,276508.32,274852.02,M990548592,48028.22,49684.52,0,0
21,2026-08-01 21:00:00,CASH_OUT,330.33,C279753517,64626.91,64296.58,C765808461,15968.33,16298.66,0,0
21,2026-08-01 21:00:00,PAYMENT,1826.23,C749092445,343447.52,341621.29,M795925141,86815.72,88641.95,0,0
21,2026-08-01 21:00:00,PAYMENT,3932.16,C793459976,307860.19,303928.03,M702669268,54186.88,58119.04,0,0
21,2026-08-01 21:00:00,CASH_OUT,4979.73,C565317820,140390.93,135411.2,C956893548,6597.75,11577.48,0,0
21,2026-08-01 21:00:00,CASH_OUT,297.59,C469407588,145574.62,145277.03,C548413872,66663.0,66960.59,0,0
21,2026-08-01 21:00:00,TRANSFER,212.14,C409893449,297223.35,297011.21,C937437476,88538.83,88750.97,0,0
21,2026-08-01 21:00:00,TRANSFER,3420.13,C273870798,156224.84,152804.71,C307664931,19562.15,22982.28,0,0
21,2026-08-01 21:00:00,CASH_IN,990.04,C352943088,178103.08,179093.12,C815685866,87749.09,86759.05,0,0
21,2026-08-01 21:00:00,TRANSFER,746.87,C702181634,261218.59,260471.72,C679868336,45303.62,46050.49,0,0
21,2026-08-01 21:00:00,CASH_OUT,1502.93,C569725959,136102.45,134599.52,C195842873,38947.22,40450.15,0,0
21,2026-08-01 21:00:00,PAYMENT,1381.57,C914898584,159179.61,157798.04,M708902402,119322.48,120704.05,0,0
21,2026-08-01 21:00:00,PAYMENT,3293.95,C531916067,13473.06,10179.11,M202704065,70161.25,73455.2,0,0
21,2026-08-01 21:00:00,PAYMENT,3949.27,C895790122,47046.44,43097.17,M467051738,56688.45,60637.72,0,0
21,2026-08-01 21:00:00,TRANSFER,8732.44,C328372475,160801.46,152069.02,C529166752,121953.36,130685.8,0,0
21,2026-08-01 21:00:00,CASH_OUT,1201.12,C466096109,16459.74,15258.62,C730607870,136551.64,137752.76,0,0
21,2026-08-01 21:00:00,PAYMENT,8899.92,C777371860,107801.11,98901.19,M956968081,47262.54,56162.46,0,0
21,2026-08-01 21:00:00,TRANSFER,4633.68,C331622856,153316.8,148683.12,C964366666,7559.71,12193.39,0,0
21,2026-08-01 21:00:00,PAYMENT,7313.83,C709538441,36015.27,28701.44,M688563654,81107.63,88421.46,0,0
21,2026-08-01 21:00:00,PAYMENT,312.71,C541097754,23331.27,23018.56,M923244836,107273.06,107585.77,0,0
21,2026-08-01 21:00:00,CASH_IN,1538.19,C829544972,6190.0,7728.19,C316970929,88168.61,86630.42,0,0
21,2026-08-01 21:00:00,CASH_OUT,37515.69,C995000370,170120.26,132604.57,C843086627,103208.36,140724.05,0,0
21,2026-08-01 21:00:00,PAYMENT,206.56,C655025219,51818.87,51612.31,M725000218,97008.64,97215.2,0,0
